160,Always With Me - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora,DIGI,01/20 - 01/20,0 .00000000,1,0.00,50.00,$ 0.00
161,Always With Me - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora,DIGI,03/20 - 03/20,0 .00000000,1,0.00,50.00,$ 0.00
162,Always With Me - Amy Rigby,Amy Rigby,Pandora - USA,18039,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,1,0.00,50.00,$ 0.00
163,Always With Me - Amy Rigby,Amy Rigby,Tidal - USA,17524,Tidal - Premium,DIGI,03/20 - 03/20,0 .00000000,2,0.00,50.00,$ 0.00
164,Always With Me - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,Amazon (UK),DIGI,07/19 - 12/19,0 .00000000,1,0.01,50.00,$ 0.01
165,Always With Me - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,Amazon (UK),MECH,07/19 - 12/19,0 .00000000,1,0.04,50.00,$ 0.02
166,Always With Me - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,iTunes,DIGI,07/19 - 12/19,0 .00000000,1,0.01,50.00,$ 0.01
167,Always With Me - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,iTunes,MECH,07/19 - 12/19,0 .00000000,1,0.04,50.00,$ 0.02
168,Angel After Hours - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Emusic,DIGI,07/17 - 09/17,0 .00000000,0,0.01,50.00,$ 0.00
169,As Is - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Emusic,DIGI,07/17 - 09/17,0 .00000000,0,0.01,50.00,$ 0.00
170,Bal ls - Amy Rigby,Amy Rigby,"AMI En tertainment, Inc. - USA",17362,Amy Rigby,DIGI,01/19 - 03/19,0 .00000000,1,0.01,50.00,$ 0.00
171,Bal ls - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17116,Amazon Mu sic,DIGI,12/19 - 12/19,0 .00000000,12,0.01,50.00,$ 0.01
172,Bal ls - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17129,Amazon Mu sic,DIGI,01/20 - 01/20,0 .00000000,41,0.06,50.00,$ 0.03
173,Bal ls - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17532,Amazon Mu sic,DIGI,02/20 - 02/20,0 .00000000,22,0.04,50.00,$ 0.02
174,Bal ls - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17581,Amazon Mu sic,DIGI,03/20 - 03/20,0 .00000000,13,0.02,50.00,$ 0.01
175,Bal ls - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17582,Amazon Mu sic,DIGI,04/20 - 04/20,0 .00000000,11,0.02,50.00,$ 0.01
176,Bal ls - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,18035,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,9,0.01,50.00,$ 0.01
177,Bal ls - Amy Rigby,Amy Rigby,"Apple, Inc. - USA",17309,Amy Rigby,DIGI,10/19 - 12/19,0 .00000000,142,0.06,50.00,$ 0.03
178,Bal ls - Amy Rigby,Amy Rigby,"Apple, Inc. - USA",17934,Amy Rigby,MECH,01/20 - 03/20,0 .00000000,461,0.21,50.00,$ 0.11
179,Bal ls - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Apple,DIGI,07/17 - 09/17,0 .00000000,0,0.27,50.00,$ 0.14
180,Bal ls - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Emusic,DIGI,07/17 - 09/17,0 .00000000,0,0.07,50.00,$ 0.03
181,Bal ls - Amy Rigby,Amy Rigby,"Google, Inc. - USA",17221,Amy Rigby,DIGI,10/19 - 12/19,0 .00000000,25,0.02,50.00,$ 0.01
182,Bal ls - Amy Rigby,Amy Rigby,"Google, Inc. - YouTube - USA",17464,,DIGI,10/19 - 12/19,0 .00000000,83,0.01,50.00,$ 0.01
183,Bal ls - Amy Rigby,Amy Rigby,IHEART Communications - USA,17131,ihea rt Plus,DIGI,01/20 - 01/20,0 .00000000,1,0.00,50.00,$ 0.00
184,Bal ls - Amy Rigby,Amy Rigby,IHEART Communications - USA,17131,ihea rt Premium,DIGI,01/20 - 01/20,0 .00000000,5,0.00,50.00,$ 0.00
185,Bal ls - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17006,Pandora Plus,DIGI,12/19 - 12/19,0 .00000000,13,0.00,50.00,$ 0.00
186,Bal ls - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17006,Pandora,DIGI,12/19 - 12/19,0 .00000000,5,0.00,50.00,$ 0.00
187,Bal ls - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17008,Hoopla,DIGI,12/19 - 12/19,0 .00000000,2,0.01,50.00,$ 0.00
188,Bal ls - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17014,Amazon Mu sic,DIGI,11/19 - 11/19,0 .00000000,20,0.03,50.00,$ 0.01
189,Bal ls - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17016,Tidal - Premium,DIGI,01/19 - 01/19,0 .00000000,6,0.00,50.00,$ 0.00
190,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora Plus,DIGI,01/20 - 01/20,0 .00000000,29,0.01,50.00,$ 0.01
191,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora,DIGI,01/20 - 01/20,0 .00000000,21,0.01,50.00,$ 0.01
192,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora,DIGI,01/20 - 01/20,0 .00000000,8,0.00,50.00,$ 0.00
193,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora Plus,DIGI,02/20 - 02/20,0 .00000000,29,0.01,50.00,$ 0.01
194,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora,DIGI,02/20 - 02/20,0 .00000000,21,0.01,50.00,$ 0.01
195,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora,DIGI,02/20 - 02/20,0 .00000000,1,0.00,50.00,$ 0.00
196,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora Plus,DIGI,03/20 - 03/20,0 .00000000,17,0.01,50.00,$ 0.00
197,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora,DIGI,03/20 - 03/20,0 .00000000,11,0.01,50.00,$ 0.00
198,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora,DIGI,03/20 - 03/20,0 .00000000,1,0.00,50.00,$ 0.00
199,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17583,Pandora Plus,DIGI,04/20 - 04/20,0 .00000000,23,0.01,50.00,$ 0.01
200,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,17583,Pandora,DIGI,04/20 - 04/20,0 .00000000,8,0.01,50.00,$ 0.00
201,Bal ls - Amy Rigby,Amy Rigby,Pandora - USA,18039,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,24,0.01,50.00,$ 0.01
202,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17426,Amy Rigby,DIGI,05/19 - 05/19,0 .00000000,22,0.01,50.00,$ 0.00
203,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17428,Amy Rigby,DIGI,06/19 - 06/19,0 .00000000,31,0.01,50.00,$ 0.01
204,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17431,Amy Rigby,DIGI,07/19 - 07/19,0 .00000000,31,0.01,50.00,$ 0.01
205,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17434,Amy Rigby,DIGI,08/19 - 08/19,0 .00000000,24,0.01,50.00,$ 0.01
206,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17437,Amy Rigby,DIGI,09/19 - 09/19,0 .00000000,44,0.02,50.00,$ 0.01
207,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17440,Amy Rigby,DIGI,10/19 - 10/19,0 .00000000,69,0.03,50.00,$ 0.01
208,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17443,Amy Rigby,DIGI,11/19 - 11/19,0 .00000000,70,0.03,50.00,$ 0.01
209,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17446,Amy Rigby,DIGI,12/19 - 12/19,0 .00000000,36,0.01,50.00,$ 0.00
210,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17929,Amy Rigby,MECH,01/20 - 01/20,0 .00000000,138,0.06,50.00,$ 0.03
211,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17930,Amy Rigby,MECH,02/20 - 02/20,0 .00000000,184,0.09,50.00,$ 0.04
212,Bal ls - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17931,Amy Rigby,MECH,03/20 - 03/20,0 .00000000,38,0.02,50.00,$ 0.01
213,Bal ls - Amy Rigby,Amy Rigby,Tidal - USA,17524,Tidal - Premium,DIGI,03/20 - 03/20,0 .00000000,10,0.01,50.00,$ 0.00
214,Bal ls - Amy Rigby,Amy Rigby,Tidal - USA,17584,Tidal - Premium,DIGI,05/20 - 05/20,0 .00000000,6,0.01,50.00,$ 0.00
215,Bal ls - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - South Africa,17896,Xandrie S.A.,MECH,07/19 - 12/19,0 .00000000,1,0.03,50.00,$ 0.01
216,Bal ls - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,Google,DIGI,07/19 - 12/19,0 .00000000,8,0.01,50.00,$ 0.01
217,Bal ls - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,iTunes,MECH,07/19 - 12/19,0 .00000000,1,0.03,50.00,$ 0.01
218,Beer And Kisses - Amy Rigby,Amy Rigby,"AMI En tertainment, Inc. - USA",17364,Amy Rigby,DIGI,07/19 - 09/19,0 .00000000,2,0.01,50.00,$ 0.01
219,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Free Tier - USA,17115,Ad-supported,DIGI,11/19 - 11/19,0 .00000000,1,0.00,50.00,$ 0.00
220,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Free Tier - USA,17530,Ad-supported,DIGI,02/20 - 02/20,0 .00000000,1,0.00,50.00,$ 0.00
221,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17116,Amazon Mu sic,DIGI,12/19 - 12/19,0 .00000000,17,0.02,50.00,$ 0.01
222,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17129,Amazon Mu sic,DIGI,01/20 - 01/20,0 .00000000,68,0.11,50.00,$ 0.05
223,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17532,Amazon Mu sic,DIGI,02/20 - 02/20,0 .00000000,94,0.16,50.00,$ 0.08
224,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17581,Amazon Mu sic,DIGI,03/20 - 03/20,0 .00000000,48,0.07,50.00,$ 0.04
225,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17582,Amazon Mu sic,DIGI,04/20 - 04/20,0 .00000000,37,0.06,50.00,$ 0.03
226,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,18035,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,24,0.04,50.00,$ 0.02
227,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17112,Amazon Prime,DIGI,12/19 - 12/19,0 .00000000,8,0.01,50.00,$ 0.00
228,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17114,Amazon Prime,DIGI,11/19 - 11/19,0 .00000000,11,0.01,50.00,$ 0.01
229,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17130,Amazon Prime,DIGI,01/20 - 01/20,0 .00000000,42,0.07,50.00,$ 0.04
230,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17534,Amazon Prime,DIGI,02/20 - 02/20,0 .00000000,38,0.07,50.00,$ 0.04
231,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17571,Amazon Prime,DIGI,03/20 - 03/20,0 .00000000,7,0.01,50.00,$ 0.01
232,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17580,Amazon Prime,DIGI,04/20 - 04/20,0 .00000000,5,0.01,50.00,$ 0.00
233,Beer And Kisses - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,18033,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,6,0.01,50.00,$ 0.00
234,Beer And Kisses - Amy Rigby,Amy Rigby,"Apple, Inc. - USA",17309,Amy Rigby,DIGI,10/19 - 12/19,0 .00000000,225,0.10,50.00,$ 0.05
235,Beer And Kisses - Amy Rigby,Amy Rigby,"Apple, Inc. - USA",17934,Amy Rigby,MECH,01/20 - 03/20,0 .00000000,672,0.30,50.00,$ 0.15
236,Beer And Kisses - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Apple,DIGI,07/17 - 09/17,0 .00000000,0,0.14,50.00,$ 0.07
237,Beer And Kisses - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Emusic,DIGI,07/17 - 09/17,0 .00000000,0,0.15,50.00,$ 0.07
238,Beer And Kisses - Amy Rigby,Amy Rigby,"Google, Inc. - USA",17221,Amy Rigby,DIGI,10/19 - 12/19,0 .00000000,17,0.02,50.00,$ 0.01
239,Beer And Kisses - Amy Rigby,Amy Rigby,"Google, Inc. - YouTube - USA",17464,,DIGI,10/19 - 12/19,0 .00000000,32,0.02,50.00,$ 0.01
240,Beer And Kisses - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17006,Pandora Plus,DIGI,12/19 - 12/19,0 .00000000,5,0.00,50.00,$ 0.00
241,Beer And Kisses - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17006,Pandora,DIGI,12/19 - 12/19,0 .00000000,2,0.00,50.00,$ 0.00
242,Beer And Kisses - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17008,Hoopla,DIGI,12/19 - 12/19,0 .00000000,1,0.00,50.00,$ 0.00
243,Beer And Kisses - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17010,ihea rt Plus,DIGI,12/19 - 12/19,0 .00000000,2,0.01,50.00,$ 0.00
244,Beer And Kisses - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17014,Amazon Mu sic,DIGI,11/19 - 11/19,0 .00000000,31,0.04,50.00,$ 0.02
245,Beer And Kisses - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17016,Tidal - Premium,DIGI,01/19 - 01/19,0 .00000000,4,0.00,50.00,$ 0.00
246,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora Plus,DIGI,01/20 - 01/20,0 .00000000,9,0.00,50.00,$ 0.00
247,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora,DIGI,01/20 - 01/20,0 .00000000,14,0.01,50.00,$ 0.00
248,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora Plus,DIGI,02/20 - 02/20,0 .00000000,8,0.00,50.00,$ 0.00
249,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora,DIGI,02/20 - 02/20,0 .00000000,10,0.01,50.00,$ 0.00
250,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora Plus,DIGI,03/20 - 03/20,0 .00000000,5,0.00,50.00,$ 0.00
251,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora,DIGI,03/20 - 03/20,0 .00000000,4,0.00,50.00,$ 0.00
252,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17583,Pandora Plus,DIGI,04/20 - 04/20,0 .00000000,6,0.00,50.00,$ 0.00
253,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,17583,Pandora,DIGI,04/20 - 04/20,0 .00000000,3,0.00,50.00,$ 0.00
254,Beer And Kisses - Amy Rigby,Amy Rigby,Pandora - USA,18039,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,13,0.01,50.00,$ 0.00
255,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17424,Amy Rigby,DIGI,04/19 - 04/19,0 .00000000,40,0.02,50.00,$ 0.01
256,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17426,Amy Rigby,DIGI,05/19 - 05/19,0 .00000000,41,0.02,50.00,$ 0.01
257,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17428,Amy Rigby,DIGI,06/19 - 06/19,0 .00000000,35,0.01,50.00,$ 0.01
258,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17431,Amy Rigby,DIGI,07/19 - 07/19,0 .00000000,29,0.01,50.00,$ 0.01
259,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17434,Amy Rigby,DIGI,08/19 - 08/19,0 .00000000,30,0.01,50.00,$ 0.01
260,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17437,Amy Rigby,DIGI,09/19 - 09/19,0 .00000000,55,0.02,50.00,$ 0.01
261,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17440,Amy Rigby,DIGI,10/19 - 10/19,0 .00000000,78,0.03,50.00,$ 0.01
262,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17443,Amy Rigby,DIGI,11/19 - 11/19,0 .00000000,62,0.03,50.00,$ 0.01
263,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17446,Amy Rigby,DIGI,12/19 - 12/19,0 .00000000,30,0.01,50.00,$ 0.00
264,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17929,Amy Rigby,MECH,01/20 - 01/20,0 .00000000,172,0.07,50.00,$ 0.04
265,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17930,Amy Rigby,MECH,02/20 - 02/20,0 .00000000,252,0.11,50.00,$ 0.06
266,Beer And Kisses - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17931,Amy Rigby,MECH,03/20 - 03/20,0 .00000000,86,0.04,50.00,$ 0.02
267,Beer And Kisses - Amy Rigby,Amy Rigby,"Th e Orchard Enterprises, Inc. - USA",17393,Amy Rigby,DIGI,03/19 - 03/19,0 .00000000,4,0.32,50.00,$ 0.16
268,Beer And Kisses - Amy Rigby,Amy Rigby,"Th e Orchard Enterprises, Inc. - USA",17397,Amy Rigby,DIGI,07/19 - 07/19,0 .00000000,4,0.32,50.00,$ 0.16
269,Beer And Kisses - Amy Rigby,Amy Rigby,"Th e Orchard Enterprises, Inc. - USA",17399,Amy Rigby,DIGI,09/19 - 09/19,0 .00000000,1,0.07,50.00,$ 0.03
270,Beer And Kisses - Amy Rigby,Amy Rigby,"Th e Orchard Enterprises, Inc. - USA",17402,Amy Rigby,DIGI,12/19 - 12/19,0 .00000000,3,0.24,50.00,$ 0.12
271,Beer And Kisses - Amy Rigby,Amy Rigby,Tidal - USA,17524,Tidal - Premium,DIGI,03/20 - 03/20,0 .00000000,5,0.00,50.00,$ 0.00
272,Beer And Kisses - Amy Rigby,Amy Rigby,Tidal - USA,17584,Tidal - Premium,DIGI,05/20 - 05/20,0 .00000000,7,0.01,50.00,$ 0.00
273,Beer And Kisses - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - South Africa,17896,Xandrie S.A.,MECH,07/19 - 12/19,0 .00000000,1,0.03,50.00,$ 0.01
274,Beer And Kisses - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,BBC,MECH,07/19 - 12/19,0 .00000000,27,0.03,50.00,$ 0.01
275,Beer And Kisses - Amy Rigby,Amy Rigby,XUS Interna tional Publ ishing - United Kingdom,17896,Google,DIGI,07/19 - 12/19,0 .00000000,5,0.01,50.00,$ 0.01
276,Better Stay Gone - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Emusic,DIGI,07/17 - 09/17,0 .00000000,0,0.01,50.00,$ 0.00
277,Call ing Professor Longhair - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Emusic,DIGI,07/17 - 09/17,0 .00000000,0,0.01,50.00,$ 0.00
278,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Free Tier - USA,17530,Ad-supported,DIGI,02/20 - 02/20,0 .00000000,1,0.00,50.00,$ 0.00
279,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Free Tier - USA,18030,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,1,0.00,50.00,$ 0.00
280,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17116,Amazon Mu sic,DIGI,12/19 - 12/19,0 .00000000,20,0.02,50.00,$ 0.01
281,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17129,Amazon Mu sic,DIGI,01/20 - 01/20,0 .00000000,63,0.10,50.00,$ 0.05
282,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17532,Amazon Mu sic,DIGI,02/20 - 02/20,0 .00000000,42,0.07,50.00,$ 0.03
283,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17581,Amazon Mu sic,DIGI,03/20 - 03/20,0 .00000000,24,0.04,50.00,$ 0.02
284,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,17582,Amazon Mu sic,DIGI,04/20 - 04/20,0 .00000000,12,0.02,50.00,$ 0.01
285,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Music Unlimited - USA,18035,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,15,0.02,50.00,$ 0.01
286,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17112,Amazon Prime,DIGI,12/19 - 12/19,0 .00000000,12,0.01,50.00,$ 0.01
287,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17114,Amazon Prime,DIGI,11/19 - 11/19,0 .00000000,29,0.04,50.00,$ 0.02
288,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17130,Amazon Prime,DIGI,01/20 - 01/20,0 .00000000,48,0.08,50.00,$ 0.04
289,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17534,Amazon Prime,DIGI,02/20 - 02/20,0 .00000000,67,0.12,50.00,$ 0.06
290,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17571,Amazon Prime,DIGI,03/20 - 03/20,0 .00000000,24,0.04,50.00,$ 0.02
291,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,17580,Amazon Prime,DIGI,04/20 - 04/20,0 .00000000,16,0.03,50.00,$ 0.01
292,Cynical ly Yours - Amy Rigby,Amy Rigby,Amazon Prime Music - USA,18033,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,7,0.01,50.00,$ 0.01
293,Cynical ly Yours - Amy Rigby,Amy Rigby,"Apple, Inc. - USA",17309,Amy Rigby,DIGI,10/19 - 12/19,0 .00000000,169,0.07,50.00,$ 0.03
294,Cynical ly Yours - Amy Rigby,Amy Rigby,"Apple, Inc. - USA",17934,Amy Rigby,MECH,01/20 - 03/20,0 .00000000,584,0.26,50.00,$ 0.13
295,Cynical ly Yours - Amy Rigby,Amy Rigby,"Apple, Inc. - USA",17934,Ba ts,MECH,01/20 - 03/20,0 .00000000,4,0.00,50.00,$ 0.00
296,Cynical ly Yours - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Apple,DIGI,07/17 - 09/17,0 .00000000,0,0.19,50.00,$ 0.10
297,Cynical ly Yours - Amy Rigby,Amy Rigby,CMRRA - Canada,17264,Emusic,DIGI,07/17 - 09/17,0 .00000000,0,0.10,50.00,$ 0.05
298,Cynical ly Yours - Amy Rigby,Amy Rigby,"Google, Inc. - USA",17221,Amy Rigby,DIGI,10/19 - 12/19,0 .00000000,19,0.02,50.00,$ 0.01
299,Cynical ly Yours - Amy Rigby,Amy Rigby,"Google, Inc. - YouTube - USA",17464,,DIGI,10/19 - 12/19,0 .00000000,121,0.11,50.00,$ 0.05
300,Cynical ly Yours - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17006,Pandora Plus,DIGI,12/19 - 12/19,0 .00000000,4,0.00,50.00,$ 0.00
301,Cynical ly Yours - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17006,Pandora,DIGI,12/19 - 12/19,0 .00000000,1,0.00,50.00,$ 0.00
302,Cynical ly Yours - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17008,Hoopla,DIGI,12/19 - 12/19,0 .00000000,1,0.00,50.00,$ 0.00
303,Cynical ly Yours - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17014,Amazon Mu sic,DIGI,11/19 - 11/19,0 .00000000,20,0.03,50.00,$ 0.01
304,Cynical ly Yours - Amy Rigby,Amy Rigby,"Music Reports, Inc. - USA",17016,Tidal - Premium,DIGI,01/19 - 01/19,0 .00000000,4,0.00,50.00,$ 0.00
305,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora Plus,DIGI,01/20 - 01/20,0 .00000000,6,0.00,50.00,$ 0.00
306,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora,DIGI,01/20 - 01/20,0 .00000000,10,0.01,50.00,$ 0.00
307,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17133,Pandora,DIGI,01/20 - 01/20,0 .00000000,1,0.00,50.00,$ 0.00
308,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora Plus,DIGI,02/20 - 02/20,0 .00000000,7,0.00,50.00,$ 0.00
309,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora,DIGI,02/20 - 02/20,0 .00000000,14,0.01,50.00,$ 0.00
310,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17523,Pandora,DIGI,02/20 - 02/20,0 .00000000,1,0.00,50.00,$ 0.00
311,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora Plus,DIGI,03/20 - 03/20,0 .00000000,7,0.00,50.00,$ 0.00
312,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17536,Pandora,DIGI,03/20 - 03/20,0 .00000000,2,0.00,50.00,$ 0.00
313,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17583,Pandora Plus,DIGI,04/20 - 04/20,0 .00000000,4,0.00,50.00,$ 0.00
314,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,17583,Pandora,DIGI,04/20 - 04/20,0 .00000000,2,0.00,50.00,$ 0.00
315,Cynical ly Yours - Amy Rigby,Amy Rigby,Pandora - USA,18039,Amy Rigby,DIGI,05/20 - 05/20,0 .00000000,11,0.00,50.00,$ 0.00
316,Cynical ly Yours - Amy Rigby,Amy Rigby,"Spotify USA, Inc. - USA",17426,Amy Rigby,DIGI,05/19 - 05/19,0 .00000000,25,0.01,50.00,$ 0.00
